Date,2020-11-25 14:00:57
Filename,STFMK-20201105-LW19-3184_20201125_140057_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
1.0735,-0.0100470018,
1.07375,-0.0019882577,
1.074,-0.0056401771,
1.07425,0.0052014710,
1.0745,0.0050989175,
1.07475,0.0023651205,
1.075,0.0029064098,
1.07525,0.0148832146,
1.0755,0.0023340518,
1.07575,0.0130268820,
1.076,0.0247116908,
1.07625,0.0183157735,
1.0765,0.0180395916,
1.07675,0.0079076821,
1.077,0.0244386103,
1.07725,0.0217307899,
1.0775,0.0064474209,
1.07775,0.0083261961,
1.078,0.0199477021,
1.07825,0.0087138433,
1.0785,0.0243407656,
1.07875,-0.0134054385,
1.079,0.0026306999,
1.07925,0.0099907406,
1.0795,-0.0129663926,
1.07975,-0.0211421847,
1.08,0.0039035692,
1.08025,0.0257081911,
1.0805,0.0020450451,
1.08075,0.0164048299,
1.081,0.0321627408,
1.08125,0.0208770018,
1.0815,0.0018672821,
1.08175,0.0153864725,
1.082,0.0082913516,
1.08225,0.0163212679,
1.0825,0.0089880675,
1.08275,0.0158397816,
1.083,0.0042503881,
1.08325,0.0044134855,
1.0835,0.0187553577,
1.08375,-0.0009514567,
1.084,0.0136451535,
1.08425,-0.0021968654,
1.0845,-0.0062913969,
1.08475,-0.0047678985,
1.085,-0.0068287328,
1.08525,-0.0050307042,
1.0855,-0.0069248886,
1.08575,0.0004381541,
1.086,0.0040274919,
1.08625,0.0024187092,
1.0865,-0.0070992419,
1.08675,0.0173881575,
1.087,0.0102065299,
1.08725,0.0101498971,
1.0875,-0.0048596803,
1.08775,0.0155369332,
1.088,0.0154683106,
1.08825,0.0059607523,
1.0885,-0.0088587739,
1.08875,0.0020636835,
1.089,0.0194389075,
1.08925,-0.0050108489,
1.0895,-0.0102929287,
1.08975,-0.0114449197,
1.09,-0.0020597242,
1.09025,-0.0081979902,
1.0905,-0.0034927696,
1.09075,0.0060419552,
1.091,0.0039047394,
1.09125,-0.0224267095,
1.0915,-0.0142475013,
1.09175,0.0073991334,
1.092,0.0077352868,
1.09225,0.0058782939,
1.0925,-0.0009083163,
1.09275,-0.0122509040,
1.093,0.0085857520,
1.09325,0.0025744895,
1.0935,-0.0170770604,
1.09375,-0.0027509618,
1.094,-0.0029656510,
1.09425,-0.0110479547,
1.0945,-0.0155320205,
1.09475,-0.0067061856,
1.095,-0.0141471336,
1.09525,-0.0221719407,
1.0955,-0.0180807300,
1.09575,-0.0101699783,
1.096,0.0057842052,
1.09625,-0.0122063216,
1.0965,-0.0220697839,
1.09675,-0.0107109472,
1.097,-0.0038903505,
1.09725,-0.0173606519,
1.0975,-0.0126967346,
1.09775,0.0063763130,
1.098,-0.0053650439,
1.09825,-0.0160375591,
1.0985,-0.0033562551,
1.09875,0.0215640273,
1.099,-0.0109699182,
1.09925,0.0053762412,
1.0995,-0.0033550642,
1.09975,-0.0053693177,
1.1,0.0008112536,
1.10025,0.0028739688,
1.1005,-0.0335871093,
1.10075,-0.0139621506,
1.101,-0.0126578938,
1.10125,-0.0224226825,
1.1015,-0.0223582350,
1.10175,0.0035854760,
1.102,-0.0012559694,
1.10225,-0.0292806961,
1.1025,-0.0121407453,
1.10275,0.0024168473,
1.103,-0.0130828833,
1.10325,-0.0107599255,
1.1035,-0.0053778281,
1.10375,-0.0001974131,
1.104,-0.0134279635,
1.10425,-0.0111992620,
1.1045,0.0153229069,
1.10475,0.0109640211,
1.105,-0.0136810178,
1.10525,0.0004056702,
1.1055,-0.0093651796,
1.10575,-0.0044838497,
1.106,-0.0144798877,
1.10625,-0.0025655297,
1.1065,-0.0137754604,
1.10675,0.0030498169,
1.107,-0.0138880014,
1.10725,-0.0272783618,
1.1075,0.0018579455,
1.10775,0.0054489337,
1.108,-0.0124195050,
1.10825,-0.0027194940,
1.1085,0.0100476993,
1.10875,0.0163709894,
1.109,0.0117321322,
1.10925,-0.0176921207,
1.1095,0.0106147919,
1.10975,0.0105613107,
1.11,0.0089816293,
1.11025,-0.0087568490,
1.1105,0.0117373485,
1.11075,0.0125902351,
1.111,-0.0010528864,
1.11125,-0.0093453806,
1.1115,0.0031802407,
1.11175,-0.0049544773,
1.112,-0.0145574752,
1.11225,0.0012534172,
1.1125,0.0026218509,
1.11275,-0.0030154781,
1.113,-0.0030342278,
1.11325,0.0074107056,
1.1135,-0.0092900507,
1.11375,0.0056083216,
1.114,0.0062417793,
1.11425,-0.0044585476,
1.1145,0.0139223030,
1.11475,0.0138248121,
1.115,0.0112746377,
1.11525,0.0003549375,
1.1155,0.0164588839,
1.11575,0.0068952497,
1.116,0.0011328007,
1.11625,-0.0112617239,
1.1165,0.0057393736,
1.11675,-0.0009753558,
1.117,-0.0151133500,
1.11725,-0.0205458738,
1.1175,-0.0043895766,
1.11775,0.0027675030,
1.118,-0.0050063874,
1.11825,-0.0049007330,
1.1185,0.0162243918,
1.11875,0.0119289579,
1.119,-0.0197436828,
1.11925,0.0221044105,
1.1195,0.0198054872,
1.11975,0.0060786298,
1.12,-0.0253189187,
1.12025,0.0121153994,
1.1205,0.0098823812,
1.12075,0.0073389900,
1.121,-0.0047837612,
1.12125,-0.0135413567,
1.1215,0.0003447921,
1.12175,-0.0047335969,
1.122,0.0030327933,
1.12225,-0.0201574266,
1.1225,0.0035529074,
1.12275,-0.0004685459,
1.123,-0.0012230517,
1.12325,-0.0010931932,
1.1235,0.0103305429,
1.12375,0.0071623600,
1.124,-0.0002556960,
1.12425,-0.0016263071,
1.1245,0.0094709201,
1.12475,0.0070035653,
1.125,0.0022701002,
1.12525,0.0046054977,
1.1255,0.0080508450,
1.12575,-0.0044482369,
1.126,-0.0022337646,
1.12625,0.0015156213,
1.1265,-0.0031256091,
1.12675,-0.0034075095,
1.127,-0.0197501294,
1.12725,-0.0224212948,
1.1275,0.0056202081,
1.12775,-0.0203071572,
1.128,-0.0285340883,
1.12825,-0.0019265912,
1.1285,0.0078590047,
1.12875,-0.0210364573,
1.129,0.0027010958,
1.12925,0.0019415935,
1.1295,0.0004596728,
1.12975,0.0010676854,
1.13,0.0102315303,
1.13025,-0.0098977434,
1.1305,0.0087537514,
1.13075,-0.0045572422,
1.131,-0.0214296579,
1.13125,0.0080865324,
1.1315,0.0001983770,
1.13175,-0.0028039394,
1.132,0.0035738081,
1.13225,-0.0005288503,
1.1325,0.0128495917,
1.13275,0.0011340362,
1.133,-0.0165031031,
1.13325,-0.0066031148,
1.1335,0.0071480521,
1.13375,-0.0141488677,
1.134,-0.0302569680,
1.13425,0.0074156537,
1.1345,-0.0032946155,
1.13475,-0.0025092622,
1.135,-0.0076855575,
1.13525,0.0022205829,
1.1355,0.0051284996,
1.13575,0.0072430428,
1.136,-0.0083432738,
1.13625,-0.0046059871,
1.1365,-0.0006910222,
1.13675,-0.0040987837,
1.137,-0.0026922231,
1.13725,0.0005112839,
1.1375,-0.0029658175,
1.13775,-0.0196151044,
1.138,-0.0245276466,
1.13825,-0.0197253413,
1.1385,-0.0311340969,
1.13875,-0.0255596042,
1.139,-0.0196728129,
1.13925,-0.0060786754,
1.1395,0.0079380702,
1.13975,-0.0091129616,
1.14,-0.0197937153,
1.14025,0.0153328925,
1.1405,0.0050509516,
1.14075,-0.0077861710,
1.141,-0.0030387389,
1.14125,0.0100920359,
1.1415,0.0003201974,
1.14175,-0.0137279034,
1.142,0.0056536756,
1.14225,0.0025368240,
1.1425,0.0085631842,
1.14275,-0.0098188873,
1.143,0.0141269919,
1.14325,0.0055534821,
1.1435,0.0107172737,
1.14375,-0.0102679115,
1.144,-0.0239405390,
1.14425,-0.0072466489,
1.1445,0.0058094789,
1.14475,-0.0149560906,
1.145,0.0096400538,
1.14525,-0.0073507177,
1.1455,0.0055616931,
1.14575,-0.0024411690,
1.146,-0.0009402810,
1.14625,-0.0017937655,
1.1465,0.0088045960,
1.14675,-0.0051774047,
1.147,0.0003008016,
1.14725,0.0159901641,
1.1475,0.0021863426,
1.14775,0.0109274033,
1.148,0.0119236102,
1.14825,0.0032563878,
1.1485,0.0045717009,
1.14875,-0.0022740469,
1.149,0.0020958330,
1.14925,0.0010959186,
1.1495,-0.0001030664,
1.14975,-0.0180757064,
1.15,-0.0080027850,
1.15025,-0.0005563711,
1.1505,-0.0014487114,
1.15075,-0.0080844453,
1.151,0.0125541259,
1.15125,0.0017451054,
1.1515,0.0102229035,
1.15175,0.0200702641,
1.152,0.0134407878,
1.15225,0.0263188947,
1.1525,0.0229433738,
1.15275,-0.0007894745,
1.153,0.0207404532,
1.15325,0.0265385192,
1.1535,-0.0068505430,
1.15375,0.0005750275,
1.154,0.0123845097,
1.15425,-0.0110662691,
1.1545,0.0028569123,
1.15475,-0.0128460657,
1.155,-0.0054011494,
1.15525,0.0076841367,
1.1555,0.0177913941,
1.15575,-0.0066755530,
1.156,0.0254152901,
1.15625,0.0185681358,
1.1565,0.0122461505,
1.15675,0.0040591494,
1.157,0.0191341341,
1.15725,0.0129139591,
1.1575,0.0059205666,
1.15775,-0.0049884701,
1.158,0.0094187809,
1.15825,0.0100060841,
1.1585,-0.0059756450,
1.15875,-0.0027719417,
1.159,0.0106823873,
1.15925,0.0101177972,
1.1595,-0.0094860569,
1.15975,0.0017003594,
1.16,-0.0277044624,
1.16025,0.0081642559,
1.1605,-0.0119228456,
1.16075,-0.0125592984,
1.161,0.0173743609,
1.16125,0.0123063987,
1.1615,0.0106979897,
1.16175,0.0060644187,
1.162,0.0186913405,
1.16225,0.0100357691,
1.1625,0.0050138012,
1.16275,0.0081471074,
1.163,0.0311388932,
1.16325,0.0175777283,
1.1635,0.0059013264,
1.16375,-0.0241299905,
1.164,0.0158377420,
1.16425,-0.0219463594,
1.1645,0.0090405028,
1.16475,-0.0441274233,
1.165,-0.0366890281,
1.16525,0.0244558807,
1.1655,-0.0379779972,
1.16575,0.0073384726,
1.166,-0.0216826890,
1.16625,-0.0049515632,
1.1665,-0.0178302638,
1.16675,-0.0144425230,
1.167,-0.0110144997,
1.16725,0.0221127998,
1.1675,-0.0144786481,
1.16775,-0.0012089018,
1.168,0.0038523450,
1.16825,-0.0030077926,
1.1685,-0.0016281810,
1.16875,-0.0098760379,
1.169,-0.0064981794,
1.16925,-0.0171919521,
1.1695,0.0053318362,
1.16975,0.0141630303,
1.17,0.0260386709,
1.17025,0.0052504567,
1.1705,0.0072967750,
1.17075,0.0097536054,
1.171,0.0082901614,
1.17125,-0.0083134742,
1.1715,-0.0098047759,
1.17175,0.0041082879,
1.172,0.0070635094,
1.17225,-0.0058407439,
1.1725,-0.0193854850,
1.17275,-0.0224838369,
1.173,-0.0146931782,
1.17325,0.0004528459,
1.1735,0.0054742340,
1.17375,0.0188705605,
1.174,0.0167920589,
1.17425,-0.0033213636,
1.1745,-0.0049679610,
1.17475,-0.0068307621,
1.175,0.0239528548,
1.17525,-0.0294785164,
1.1755,-0.0162697546,
1.17575,-0.0119216591,
1.176,-0.0024537598,
1.17625,-0.0370647833,
1.1765,0.0018411221,
1.17675,-0.0050324905,
1.177,0.0023527399,
1.17725,-0.0107249664,
1.1775,-0.0084887892,
1.17775,0.0144651923,
1.178,0.0132623259,
1.17825,0.0016760444,
1.1785,0.0038788766,
1.17875,0.0010917892,
1.179,0.0121833095,
1.17925,0.0049782107,
1.1795,-0.0025144543,
1.17975,-0.0006674719,
1.18,0.0115044238,
1.18025,-0.0117074810,
1.1805,-0.0043214899,
1.18075,-0.0125630498,
1.181,-0.0128995338,
1.18125,-0.0306315534,
1.1815,0.0002571850,
1.18175,-0.0046915640,
1.182,-0.0095684137,
1.18225,-0.0463117808,
1.1825,-0.0230798703,
1.18275,0.0054218476,
1.183,0.0033222768,
1.18325,-0.0073070452,
1.1835,-0.0020360807,
1.18375,0.0047219023,
1.184,-0.0012561232,
1.18425,-0.0176737104,
1.1845,0.0033855974,
1.18475,0.0105323223,
1.185,0.0044608586,
1.18525,0.0174444746,
1.1855,0.0069421679,
1.18575,0.0151669197,
1.186,0.0114137577,
1.18625,0.0009376043,
1.1865,-0.0097996406,
1.18675,0.0045893053,
1.187,-0.0137194153,
1.18725,-0.0125929043,
1.1875,-0.0080051571,
1.18775,-0.0011270555,
1.188,-0.0147896446,
1.18825,-0.0106810695,
1.1885,-0.0001146641,
1.18875,0.0133610684,
1.189,-0.0010439351,
1.18925,0.0200860687,
1.1895,0.0064598885,
1.18975,0.0138971750,
1.19,0.0074560670,
1.19025,0.0009147787,
1.1905,0.0033783307,
1.19075,-0.0182936471,
1.191,-0.0159263406,
1.19125,-0.0087068342,
1.1915,0.0072643301,
1.19175,0.0029548290,
1.192,-0.0196733922,
1.19225,-0.0115773873,
1.1925,0.0243652612,
1.19275,0.0094167739,
1.193,-0.0023189087,
1.19325,0.0017012488,
1.1935,-0.0095540527,
1.19375,0.0019670322,
1.194,0.0097619947,
1.19425,0.0124769453,
1.1945,0.0035233255,
1.19475,0.0211242996,
1.195,0.0032162699,
1.19525,-0.0118132085,
1.1955,0.0248787440,
1.19575,0.0106875505,
1.196,0.0004136355,
1.19625,0.0027782682,
1.1965,0.0206835493,
1.19675,0.0229559876,
1.197,0.0085811606,
1.19725,-0.0049666297,
1.1975,0.0042369640,
1.19775,0.0016243346,
1.198,-0.0304934792,
1.19825,0.0141099757,
1.1985,0.0007817879,
1.19875,-0.0148965120,
1.199,0.0048899739,
1.19925,0.0074118604,
1.1995,0.0106003555,
1.19975,0.0196772423,
1.2,0.0111616161,
1.20025,0.0109370900,
1.2005,0.0213426389,
1.20075,0.0164788608,
1.201,0.0073193302,
1.20125,0.0071560405,
1.2015,0.0129259545,
1.20175,0.0006707765,
1.202,0.0021236257,
1.20225,-0.0072868550,
1.2025,0.0060953842,
1.20275,-0.0160474200,
1.203,-0.0458813831,
1.20325,0.0069418233,
1.2035,0.0177217443,
1.20375,0.0048966166,
1.204,0.0026932245,
1.20425,0.0158227142,
1.2045,0.0161522888,
1.20475,0.0074526523,
1.205,0.0043792357,
1.20525,0.0179762598,
1.2055,0.0067652827,
1.20575,0.0056744777,
1.206,-0.0050061028,
1.20625,0.0144635625,
1.2065,0.0093101049,
1.20675,0.0047469665,
1.207,0.0071441969,
1.20725,0.0064392556,
1.2075,0.0198226906,
1.20775,0.0162691288,
1.208,-0.0003402449,
1.20825,0.0024821749,
1.2085,0.0128315110,
1.20875,-0.0194034949,
1.209,-0.0120865107,
1.20925,0.0002481047,
1.2095,0.0079360940,
1.20975,-0.0104564447,
1.21,-0.0054848283,
1.21025,-0.0027790400,
1.2105,0.0069811060,
1.21075,0.0080640689,
1.211,0.0009792608,
1.21125,0.0179908015,
1.2115,0.0013888816,
1.21175,0.0034372709,
1.212,-0.0226250701,
1.21225,-0.0083661536,
1.2125,-0.0143111544,
1.21275,-0.0143218329,
1.213,-0.0242877603,
1.21325,-0.0175408628,
1.2135,-0.0040955804,
1.21375,-0.0219481159,
1.214,-0.0018679047,
1.21425,-0.0074854698,
1.2145,0.0011523826,
1.21475,-0.0146517949,
1.215,-0.0060231709,
1.21525,0.0056847115,
1.2155,0.0051334430,
1.21575,-0.0221186299,
1.216,0.0043489235,
1.21625,0.0047915690,
1.2165,-0.0113739157,
1.21675,-0.0033224837,
1.217,-0.0129943434,
1.21725,0.0075158668,
1.2175,0.0012864985,
1.21775,-0.0077289408,
1.218,-0.0040724329,
1.21825,-0.0083999168,
1.2185,-0.0060828468,
1.21875,-0.0082703410,
1.219,-0.0246946421,
1.21925,0.0006592670,
1.2195,-0.0211470854,
1.21975,-0.0288502201,
1.22,-0.0222991668,
1.22025,-0.0019719461,
1.2205,-0.0122885033,
1.22075,-0.0110404650,
1.221,0.0079050371,
1.22125,0.0001302497,
1.2215,-0.0066688042,
1.22175,0.0002537270,
1.222,-0.0030239029,
1.22225,-0.0115145165,
1.2225,-0.0117131593,
1.22275,-0.0170297679,
1.223,-0.0113542182,
1.22325,-0.0176126435,
1.2235,-0.0179864410,
1.22375,-0.0046235216,
1.224,-0.0214224681,
1.22425,0.0001013409,
1.2245,-0.0246719383,
1.22475,-0.0324505232,
1.225,-0.0140832169,
1.22525,-0.0038631647,
1.2255,-0.0170695744,
1.22575,-0.0046001426,
1.226,-0.0070928084,
1.22625,-0.0033491550,
1.2265,-0.0048266016,
1.22675,-0.0136288758,
1.227,-0.0039041024,
1.22725,-0.0098860767,
1.2275,-0.0172095522,
1.22775,-0.0077627320,
1.228,0.0109723387,
1.22825,0.0131005514,
1.2285,0.0060668164,
1.22875,-0.0188771822,
1.229,0.0147747658,
1.22925,-0.0018471610,
1.2295,-0.0044243378,
1.22975,-0.0083577624,
1.23,-0.0113147357,
1.23025,-0.0132140517,
1.2305,-0.0257549416,
1.23075,-0.0159380138,
1.231,0.0004676336,
1.23125,-0.0125269908,
1.2315,-0.0052501364,
1.23175,0.0092348326,
1.232,0.0026191794,
1.23225,0.0042007216,
1.2325,0.0127610154,
1.23275,-0.0056481287,
1.233,-0.0064854920,
1.23325,0.0074980836,
1.2335,0.0000423883,
1.23375,-0.0120276315,
1.234,0.0023525087,
1.23425,-0.0062118634,
1.2345,-0.0141817201,
1.23475,-0.0048042000,
1.235,0.0103808809,
1.23525,-0.0085851001,
1.2355,-0.0146456612,
1.23575,-0.0011540637,
1.236,0.0132874381,
1.23625,0.0134015884,
1.2365,0.0101944972,
1.23675,-0.0029610870,
1.237,0.0153880371,
1.23725,0.0092232581,
1.2375,-0.0108202137,
1.23775,0.0232732520,
1.238,0.0166864842,
1.23825,0.0079533253,
1.2385,0.0013675086,
1.23875,0.0156346560,
1.239,0.0142012686,
1.23925,0.0126493443,
1.2395,0.0122683235,
1.23975,0.0019752602,
1.24,0.0160511285,
1.24025,0.0186164584,
1.2405,0.0127305854,
1.24075,0.0035229537,
1.241,0.0005263159,
1.24125,0.0011534842,
1.2415,0.0009197332,
1.24175,-0.0002116747,
1.242,0.0189356729,
1.24225,-0.0008039805,
1.2425,0.0020291831,
1.24275,0.0095653152,
1.243,0.0169215556,
1.24325,0.0095664319,
1.2435,0.0083041247,
1.24375,0.0081358301,
1.244,0.0260590166,
1.24425,0.0148894619,
1.2445,0.0214712489,
1.24475,0.0179218110,
1.245,0.0087240869,
1.24525,-0.0176577717,
1.2455,0.0035326553,
1.24575,-0.0037255443,
1.246,-0.0057191774,
1.24625,-0.0028882911,
1.2465,-0.0005977144,
1.24675,0.0284728203,
1.247,0.0276573785,
1.24725,0.0079378476,
1.2475,0.0147028733,
1.24775,0.0168556310,
1.248,0.0240892265,
1.24825,-0.0148852207,
1.2485,0.0290014502,
1.24875,0.0147395777,
1.249,0.0076305745,
1.24925,-0.0077418182,
1.2495,-0.0066938787,
1.24975,0.0113108065,
1.25,0.0190513637,
1.25025,0.0091521051,
1.2505,-0.0256338455,
1.25075,0.0191020984,
1.251,0.0162864793,
1.25125,0.0120135350,
1.2515,-0.0020932776,
1.25175,0.0280822981,
1.252,0.0041247536,
1.25225,-0.0045725331,
1.2525,0.0226712245,
1.25275,0.0120570688,
1.253,0.0133012738,
1.25325,0.0091861291,
1.2535,0.0056278929,
1.25375,0.0126164891,
1.254,0.0112529770,
1.25425,0.0105074439,
1.2545,-0.0244865473,
1.25475,0.0019873525,
1.255,0.0040706489,
1.25525,-0.0089255730,
1.2555,0.0153610995,
1.25575,0.0054242886,
1.256,0.0031135948,
1.25625,-0.0070331800,
1.2565,-0.0165076964,
1.25675,-0.0196771733,
1.257,0.0009136035,
1.25725,0.0061218562,
1.2575,-0.0210614596,
1.25775,0.0330358595,
1.258,-0.0173661560,
1.25825,-0.0213973299,
1.2585,0.0085630240,
1.25875,0.0154584218,
1.259,-0.0054069618,
1.25925,0.0069041559,
1.2595,0.0196687803,
1.25975,0.0158116147,
1.26,0.0085708899,
1.26025,-0.0019891681,
1.2605,0.0008243454,
1.26075,0.0033999514,
1.261,0.0208268538,
1.26125,-0.0057302872,
1.2615,0.0042451667,
1.26175,0.0089796418,
1.262,-0.0018254324,
1.26225,-0.0094469059,
1.2625,-0.0095952172,
1.26275,-0.0066304998,
1.263,-0.0223974716,
1.26325,-0.0074056406,
1.2635,-0.0003322290,
1.26375,0.0099498453,
1.264,-0.0012091817,
1.26425,-0.0075753080,
1.2645,-0.0035599275,
1.26475,0.0126203205,
1.265,-0.0044278936,
1.26525,0.0011623967,
1.2655,-0.0129887033,
1.26575,0.0082585858,
1.266,-0.0047221053,
1.26625,0.0007555612,
1.2665,-0.0044833804,
1.26675,-0.0077886479,
1.267,0.0044604880,
1.26725,-0.0270881150,
1.2675,0.0088874139,
1.26775,-0.0077313036,
1.268,-0.0273903850,
1.26825,-0.0150146652,
1.2685,-0.0067159422,
1.26875,0.0053515593,
1.269,-0.0125257112,
1.26925,0.0014584013,
1.2695,-0.0043759486,
1.26975,0.0142823448,
1.27,-0.0077907066,
1.27025,0.0010947788,
1.2705,0.0052248077,
1.27075,0.0115330480,
1.271,-0.0106261894,
1.27125,0.0036695860,
1.2715,0.0137522398,
1.27175,0.0128450999,
1.272,0.0011789756,
1.27225,-0.0226240996,
1.2725,0.0138875833,
1.27275,-0.0089188935,
1.273,0.0026813261,
1.27325,-0.0215508714,
1.2735,-0.0104028657,
1.27375,-0.0295392200,
1.274,-0.0201581009,
1.27425,-0.0050233267,
1.2745,0.0045301681,
1.27475,0.0158608872,
1.275,-0.0068118162,
1.27525,0.0138401687,
1.2755,0.0159210507,
1.27575,0.0010690351,
1.276,0.0159292519,
1.27625,0.0142009277,
1.2765,0.0071110204,
1.27675,0.0074172602,
1.277,0.0037438804,
1.27725,0.0101971179,
1.2775,0.0023114732,
1.27775,0.0009823845,
1.278,-0.0125926537,
1.27825,-0.0058770324,
1.2785,-0.0314507037,
1.27875,0.0111734848,
1.279,0.0053102733,
1.27925,0.0041816798,
1.2795,0.0201620832,
1.27975,-0.0113279633,
1.28,-0.0077769728,
1.28025,0.0227916054,
1.2805,0.0244814530,
1.28075,-0.0044540446,
1.281,0.0058243955,
1.28125,0.0212251004,
1.2815,0.0143527370,
1.28175,-0.0143824220,
1.282,-0.0064259619,
1.28225,0.0111733098,
1.2825,0.0114361849,
1.28275,0.0255484711,
1.283,-0.0140324458,
1.28325,0.0096591972,
1.2835,0.0105366893,
1.28375,-0.0009787709,
1.284,-0.0157462750,
1.28425,0.0059261457,
1.2845,0.0020177520,
1.28475,-0.0086731920,
1.285,0.0095486855,
1.28525,0.0184721276,
1.2855,0.0169348419,
1.28575,0.0113327391,
1.286,0.0169075876,
1.28625,0.0093205431,
1.2865,0.0089157382,
1.28675,0.0010502085,
1.287,0.0136483079,
1.28725,0.0094746500,
1.2875,0.0230930783,
1.28775,0.0114357946,
1.288,0.0152794905,
1.28825,0.0184226483,
1.2885,0.0075685261,
1.28875,-0.0068195537,
1.289,0.0094641456,
1.28925,-0.0052044233,
1.2895,0.0026293539,
1.28975,-0.0051947362,
1.29,-0.0041514141,
1.29025,0.0112831211,
1.2905,0.0045944327,
1.29075,0.0031686709,
1.291,0.0170829222,
1.29125,0.0284288898,
1.2915,0.0190354008,
1.29175,0.0178035796,
1.292,0.0217913426,
1.29225,0.0310154334,
1.2925,0.0290280581,
1.29275,0.0049985778,
1.293,0.0268797036,
1.29325,0.0261227228,
1.2935,0.0135778207,
1.29375,0.0005144281,
1.294,-0.0043901047,
1.29425,-0.0069841389,
1.2945,0.0038009193,
1.29475,-0.0179874413,
1.295,0.0142232329,
1.29525,0.0152791701,
1.2955,0.0135936532,
1.29575,0.0032871112,
1.296,0.0017896481,
1.29625,0.0056709517,
1.2965,0.0155330040,
1.29675,-0.0166882630,
1.297,-0.0233538598,
1.29725,-0.0189794935,
1.2975,-0.0127629600,
1.29775,-0.0098560993,
1.298,-0.0053659012,
1.29825,-0.0111547196,
1.2985,-0.0040791612,
1.29875,-0.0111839073,
1.299,0.0012958120,
1.29925,0.0000206229,
1.2995,-0.0158678647,
1.29975,-0.0222371724,
1.3,-0.0033736669,
1.30025,0.0007944037,
1.3005,-0.0122217471,
1.30075,-0.0055640684,
1.301,-0.0167851336,
1.30125,-0.0072236923,
1.3015,0.0005220259,
1.30175,-0.0041209380,
1.302,0.0083633680,
1.30225,0.0198636614,
1.3025,-0.0007498933,
1.30275,0.0048233001,
1.303,0.0102017112,
1.30325,0.0092693251,
1.3035,-0.0113824988,
1.30375,-0.0023209543,
1.304,-0.0140843345,
1.30425,-0.0068191355,
1.3045,-0.0002000376,
1.30475,-0.0199734494,
1.305,-0.0106297042,
1.30525,-0.0055509480,
1.3055,-0.0226756558,
1.30575,-0.0227023773,
1.306,0.0017053633,
1.30625,-0.0063592009,
1.3065,-0.0195007101,
1.30675,-0.0005816739,
1.307,-0.0004260845,
1.30725,-0.0042259111,
1.3075,-0.0052394029,
1.30775,-0.0111329751,
1.308,-0.0038583865,
1.30825,-0.0031669065,
1.3085,-0.0180669818,
1.30875,-0.0140412785,
1.309,0.0049686902,
1.30925,-0.0160427485,
1.3095,-0.0174502451,
1.30975,-0.0106106047,
1.31,-0.0133002605,
1.31025,-0.0108315619,
1.3105,-0.0205965564,
1.31075,-0.0115546966,
1.311,-0.0004254100,
1.31125,-0.0036815242,
1.3115,-0.0309527125,
1.31175,-0.0365331359,
1.312,-0.0088482145,
1.31225,-0.0028173542,
1.3125,-0.0104756756,
1.31275,-0.0153687885,
1.313,0.0096434802,
1.31325,-0.0000131356,
1.3135,-0.0214492325,
1.31375,-0.0046228557,
1.314,0.0169288069,
1.31425,-0.0097481841,
1.3145,-0.0105498163,
1.31475,-0.0020700865,
1.315,0.0030648976,
1.31525,-0.0039882818,
1.3155,-0.0175381806,
1.31575,-0.0149275279,
1.316,-0.0113598304,
1.31625,-0.0110893967,
1.3165,-0.0163972415,
1.31675,-0.0188830122,
1.317,0.0040591611,
1.31725,-0.0072591277,
1.3175,-0.0089911148,
1.31775,0.0008016892,
1.318,-0.0036671460,
1.31825,-0.0020976653,
1.3185,-0.0024206557,
1.31875,0.0007921784,
1.319,0.0084804296,
1.31925,-0.0107777398,
1.3195,0.0038185527,
1.31975,-0.0056148549,
1.32,-0.0071609132,
1.32025,-0.0068207681,
1.3205,-0.0147681981,
1.32075,-0.0156678222,
1.321,-0.0063758488,
1.32125,-0.0297577418,
1.3215,-0.0271974709,
1.32175,-0.0025304928,
1.322,0.0067814654,
1.32225,-0.0017447065,
1.3225,0.0023368290,
1.32275,0.0133550968,
1.323,0.0099968798,
1.32325,-0.0014820996,
1.3235,-0.0039921044,
1.32375,0.0093063144,
1.324,-0.0043482934,
1.32425,-0.0046065180,
1.3245,-0.0013087150,
1.32475,0.0124526694,
1.325,0.0185352154,
1.32525,-0.0251291618,
1.3255,-0.0000462475,
1.32575,0.0006254708,
1.326,-0.0006205617,
1.32625,-0.0175594334,
1.3265,-0.0355772749,
1.32675,-0.0188015234,
1.327,0.0061023459,
1.32725,0.0025012423,
1.3275,-0.0093604997,
1.32775,0.0019574855,
1.328,0.0031809567,
1.32825,-0.0067819878,
1.3285,0.0024355215,
1.32875,0.0014628312,
1.329,0.0137149226,
1.32925,-0.0009773397,
